country,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
BEL,1,2,1,1,ASIA,1,1,125
BEL,1,3,1,1,ASIA,1,1,198
BEL,1,99,1,1,ASIA,1,1,1051
BEL,1,1,2,1,ASIA,1,1,90
BEL,1,2,2,1,ASIA,1,1,146
BEL,1,3,2,1,ASIA,1,1,89
BEL,1,99,2,1,ASIA,1,1,219
BEL,1,1,3,1,ASIA,1,1,248
BEL,1,2,3,1,ASIA,1,1,606
BEL,1,3,3,1,ASIA,1,1,388
BEL,1,99,3,1,ASIA,1,1,135
BEL,1,99,99,1,ASIA,1,1,1529
BEL,2,1,1,1,ASIA,1,1,33
BEL,2,2,1,1,ASIA,1,1,206
BEL,2,3,1,1,ASIA,1,1,358
BEL,2,99,1,1,ASIA,1,1,776
BEL,2,1,2,1,ASIA,1,1,58
BEL,2,2,2,1,ASIA,1,1,104
BEL,2,3,2,1,ASIA,1,1,203
BEL,2,99,2,1,ASIA,1,1,191
BEL,2,1,3,1,ASIA,1,1,256
BEL,2,2,3,1,ASIA,1,1,438
BEL,2,3,3,1,ASIA,1,1,687
BEL,2,99,3,1,ASIA,1,1,106
BEL,2,99,99,1,ASIA,1,1,2798
BEL,1,1,1,1,EURO,0,1,7375
BEL,1,2,1,1,EURO,0,1,6585
BEL,1,3,1,1,EURO,0,1,2000
BEL,1,99,1,1,EURO,0,1,15531
BEL,1,1,2,1,EURO,0,1,6036
BEL,1,2,2,1,EURO,0,1,6067
BEL,1,3,2,1,EURO,0,1,1873
BEL,1,99,2,1,EURO,0,1,2307
BEL,1,1,3,1,EURO,0,1,3446
BEL,1,2,3,1,EURO,0,1,2940
BEL,1,3,3,1,EURO,0,1,1911
BEL,1,99,3,1,EURO,0,1,1076
BEL,1,99,99,1,EURO,0,1,31
BEL,2,1,1,1,EURO,0,1,6294
BEL,2,2,1,1,EURO,0,1,4259
BEL,2,3,1,1,EURO,0,1,3898
BEL,2,99,1,1,EURO,0,1,12153
BEL,2,1,2,1,EURO,0,1,5544
BEL,2,2,2,1,EURO,0,1,4035
BEL,2,3,2,1,EURO,0,1,4439
BEL,2,99,2,1,EURO,0,1,2447
BEL,2,1,3,1,EURO,0,1,3770
BEL,2,2,3,1,EURO,0,1,2915
BEL,2,3,3,1,EURO,0,1,3642
BEL,2,99,3,1,EURO,0,1,955
BEL,2,99,99,1,EURO,0,1,29
BEL,1,1,0,1,EURO,1,0,1133820
BEL,1,2,0,1,EURO,1,0,1417113
BEL,1,3,0,1,EURO,1,0,1041342
BEL,1,99,0,1,EURO,1,0,157700
BEL,2,1,0,1,EURO,1,0,1252058
BEL,2,2,0,1,EURO,1,0,1310959
BEL,2,3,0,1,EURO,1,0,1208075
BEL,2,99,0,1,EURO,1,0,160332
BEL,1,1,1,1,EURO,1,1,12049
BEL,1,2,1,1,EURO,1,1,11599
BEL,1,3,1,1,EURO,1,1,20141
BEL,1,99,1,1,EURO,1,1,49712
BEL,1,1,2,1,EURO,1,1,13575
BEL,1,2,2,1,EURO,1,1,13414
BEL,1,3,2,1,EURO,1,1,12754
BEL,1,99,2,1,EURO,1,1,21672
BEL,1,1,3,1,EURO,1,1,89648
BEL,1,2,3,1,EURO,1,1,62888
BEL,1,3,3,1,EURO,1,1,49390
BEL,1,99,3,1,EURO,1,1,16892
BEL,1,99,99,1,EURO,1,1,67
BEL,2,1,1,1,EURO,1,1,9010
BEL,2,2,1,1,EURO,1,1,12601
BEL,2,3,1,1,EURO,1,1,22860
BEL,2,99,1,1,EURO,1,1,48488
BEL,2,1,2,1,EURO,1,1,13261
BEL,2,2,2,1,EURO,1,1,14380
BEL,2,3,2,1,EURO,1,1,14991
BEL,2,99,2,1,EURO,1,1,21318
BEL,2,1,3,1,EURO,1,1,117799
BEL,2,2,3,1,EURO,1,1,60320
BEL,2,3,3,1,EURO,1,1,55162
BEL,2,99,3,1,EURO,1,1,19886
BEL,2,99,99,1,EURO,1,1,113
BEL,1,1,1,1,NOAM,1,1,61
BEL,1,2,1,1,NOAM,1,1,363
BEL,1,3,1,1,NOAM,1,1,628
BEL,1,99,1,1,NOAM,1,1,2243
BEL,1,1,2,1,NOAM,1,1,418
BEL,1,2,2,1,NOAM,1,1,91
BEL,1,3,2,1,NOAM,1,1,377
BEL,1,99,2,1,NOAM,1,1,597
BEL,1,1,3,1,NOAM,1,1,377
BEL,1,2,3,1,NOAM,1,1,909
BEL,1,3,3,1,NOAM,1,1,1777
BEL,1,99,3,1,NOAM,1,1,337
BEL,2,1,1,1,NOAM,1,1,230
BEL,2,2,1,1,NOAM,1,1,215
BEL,2,3,1,1,NOAM,1,1,796
BEL,2,99,1,1,NOAM,1,1,2750
BEL,2,1,2,1,NOAM,1,1,464
BEL,2,2,2,1,NOAM,1,1,249
BEL,2,3,2,1,NOAM,1,1,289
BEL,2,99,2,1,NOAM,1,1,603
BEL,2,1,3,1,NOAM,1,1,417
BEL,2,2,3,1,NOAM,1,1,814
BEL,2,3,3,1,NOAM,1,1,1771
BEL,2,99,3,1,NOAM,1,1,358
BEL,1,3,1,1,OCEA,0,1,4
BEL,1,99,1,1,OCEA,0,1,9
BEL,1,99,2,1,OCEA,0,1,2
BEL,1,1,3,1,OCEA,0,1,4
BEL,1,2,3,1,OCEA,0,1,2
BEL,1,3,3,1,OCEA,0,1,5
BEL,1,99,3,1,OCEA,0,1,1
BEL,1,99,99,1,OCEA,0,1,4
BEL,2,3,1,1,OCEA,0,1,1
BEL,2,99,1,1,OCEA,0,1,11
BEL,2,99,2,1,OCEA,0,1,1
BEL,2,1,3,1,OCEA,0,1,9
BEL,2,2,3,1,OCEA,0,1,6
BEL,2,3,3,1,OCEA,0,1,14
BEL,2,99,3,1,OCEA,0,1,1
BEL,2,99,99,1,OCEA,0,1,3
BEL,1,1,1,1,OCEA,1,1,39
BEL,1,2,1,1,OCEA,1,1,7
BEL,1,3,1,1,OCEA,1,1,56
BEL,1,99,1,1,OCEA,1,1,221
BEL,1,1,2,1,OCEA,1,1,3
BEL,1,2,2,1,OCEA,1,1,5
BEL,1,3,2,1,OCEA,1,1,8
BEL,1,99,2,1,OCEA,1,1,51
BEL,1,1,3,1,OCEA,1,1,52
BEL,1,2,3,1,OCEA,1,1,154
BEL,1,3,3,1,OCEA,1,1,228
BEL,1,99,3,1,OCEA,1,1,14
BEL,2,1,1,1,OCEA,1,1,72
BEL,2,2,1,1,OCEA,1,1,2
BEL,2,3,1,1,OCEA,1,1,15
BEL,2,99,1,1,OCEA,1,1,199
BEL,2,1,2,1,OCEA,1,1,5
BEL,2,2,2,1,OCEA,1,1,27
BEL,2,3,2,1,OCEA,1,1,156
BEL,2,99,2,1,OCEA,1,1,45
BEL,2,1,3,1,OCEA,1,1,130
BEL,2,2,3,1,OCEA,1,1,59
BEL,2,3,3,1,OCEA,1,1,54
BEL,2,99,3,1,OCEA,1,1,16
BEL,1,1,1,1,SCAC,0,1,1461
BEL,1,2,1,1,SCAC,0,1,762
BEL,1,3,1,1,SCAC,0,1,1009
BEL,1,99,1,1,SCAC,0,1,3806
BEL,1,1,2,1,SCAC,0,1,1784
BEL,1,2,2,1,SCAC,0,1,1372
BEL,1,3,2,1,SCAC,0,1,662
BEL,1,99,2,1,SCAC,0,1,1268
BEL,1,1,3,1,SCAC,0,1,1947
BEL,1,2,3,1,SCAC,0,1,1842
BEL,1,3,3,1,SCAC,0,1,2215
BEL,1,99,3,1,SCAC,0,1,414
BEL,1,99,99,1,SCAC,0,1,9
BEL,2,1,1,1,SCAC,0,1,1747
BEL,2,2,1,1,SCAC,0,1,1723
BEL,2,3,1,1,SCAC,0,1,1809
BEL,2,99,1,1,SCAC,0,1,4981
BEL,2,1,2,1,SCAC,0,1,2981
BEL,2,2,2,1,SCAC,0,1,1375
BEL,2,3,2,1,SCAC,0,1,1201
BEL,2,99,2,1,SCAC,0,1,1935
BEL,2,1,3,1,SCAC,0,1,2590
BEL,2,2,3,1,SCAC,0,1,4473
BEL,2,3,3,1,SCAC,0,1,2506
BEL,2,99,3,1,SCAC,0,1,538
BEL,2,99,99,1,SCAC,0,1,9
BEL,1,1,1,1,SCAC,1,1,72
BEL,1,2,1,1,SCAC,1,1,105
BEL,1,3,1,1,SCAC,1,1,114
BEL,1,99,1,1,SCAC,1,1,321
BEL,1,1,2,1,SCAC,1,1,127
BEL,1,2,2,1,SCAC,1,1,202
BEL,1,3,2,1,SCAC,1,1,116
BEL,1,99,2,1,SCAC,1,1,123
BEL,1,1,3,1,SCAC,1,1,458
BEL,1,2,3,1,SCAC,1,1,541
BEL,1,3,3,1,SCAC,1,1,560
BEL,1,99,3,1,SCAC,1,1,78
BEL,2,1,1,1,SCAC,1,1,59
BEL,2,2,1,1,SCAC,1,1,116
BEL,2,3,1,1,SCAC,1,1,137
BEL,2,99,1,1,SCAC,1,1,430
BEL,2,1,2,1,SCAC,1,1,149
BEL,2,2,2,1,SCAC,1,1,125
BEL,2,3,2,1,SCAC,1,1,297
BEL,2,99,2,1,SCAC,1,1,162
BEL,2,1,3,1,SCAC,1,1,583
BEL,2,2,3,1,SCAC,1,1,891
BEL,2,3,3,1,SCAC,1,1,501
BEL,2,99,3,1,SCAC,1,1,70
BEL,1,2,3,1,UNK,0,1,1
BEL,1,3,3,1,UNK,0,1,1
BEL,1,99,99,1,UNK,0,1,4
BEL,2,1,3,1,UNK,0,1,1
BEL,2,2,3,1,UNK,0,1,1
BEL,2,99,99,1,UNK,0,1,4
BEL,1,1,1,1,UNK,0,99,30
BEL,1,2,1,1,UNK,0,99,66
BEL,1,3,1,1,UNK,0,99,12
BEL,1,99,1,1,UNK,0,99,467
BEL,1,1,2,1,UNK,0,99,15
BEL,1,2,2,1,UNK,0,99,16
BEL,1,3,2,1,UNK,0,99,6
BEL,1,99,2,1,UNK,0,99,86
BEL,1,1,3,1,UNK,0,99,71
BEL,1,2,3,1,UNK,0,99,41
BEL,1,3,3,1,UNK,0,99,64
BEL,1,99,3,1,UNK,0,99,833
BEL,2,1,1,1,UNK,0,99,22
BEL,2,2,1,1,UNK,0,99,165
BEL,2,3,1,1,UNK,0,99,34
BEL,2,99,1,1,UNK,0,99,273
BEL,2,2,2,1,UNK,0,99,8
BEL,2,99,2,1,UNK,0,99,50
BEL,2,1,3,1,UNK,0,99,103
BEL,2,2,3,1,UNK,0,99,110
BEL,2,3,3,1,UNK,0,99,108
BEL,2,99,3,1,UNK,0,99,554
CAN,1,1,1,1,AFRI,0,1,11360
CAN,1,2,1,1,AFRI,0,1,11565
CAN,1,3,1,1,AFRI,0,1,41235
CAN,1,1,2,1,AFRI,0,1,8850
CAN,1,2,2,1,AFRI,0,1,11010
CAN,1,3,2,1,AFRI,0,1,38590
CAN,1,1,3,1,AFRI,0,1,21390
CAN,1,2,3,1,AFRI,0,1,35030
CAN,1,3,3,1,AFRI,0,1,108210
CAN,1,1,99,1,AFRI,0,1,2005
CAN,1,2,99,1,AFRI,0,1,4940
CAN,1,3,99,1,AFRI,0,1,12695
CAN,2,1,1,1,AFRI,0,1,8860
CAN,2,2,1,1,AFRI,0,1,11825
CAN,2,3,1,1,AFRI,0,1,42705
CAN,2,1,2,1,AFRI,0,1,6610
CAN,2,2,2,1,AFRI,0,1,10770
CAN,2,3,2,1,AFRI,0,1,41325
CAN,2,1,3,1,AFRI,0,1,13450
CAN,2,2,3,1,AFRI,0,1,34650
CAN,2,3,3,1,AFRI,0,1,122745
CAN,2,1,99,1,AFRI,0,1,1970
CAN,2,2,99,1,AFRI,0,1,6415
CAN,2,3,99,1,AFRI,0,1,16335
CAN,1,1,1,1,ASIA,0,1,50680
CAN,1,2,1,1,ASIA,0,1,63505
CAN,1,3,1,1,ASIA,0,1,204390
CAN,1,1,2,1,ASIA,0,1,46385
CAN,1,2,2,1,ASIA,0,1,64420
CAN,1,3,2,1,ASIA,0,1,171835
CAN,1,1,3,1,ASIA,0,1,217225
CAN,1,2,3,1,ASIA,0,1,276275
CAN,1,3,3,1,ASIA,0,1,614065
CAN,1,1,99,1,ASIA,0,1,12830
CAN,1,2,99,1,ASIA,0,1,36455
CAN,1,3,99,1,ASIA,0,1,73850
CAN,2,1,1,1,ASIA,0,1,42530
CAN,2,2,1,1,ASIA,0,1,59230
CAN,2,3,1,1,ASIA,0,1,172960
CAN,2,1,2,1,ASIA,0,1,37765
CAN,2,2,2,1,ASIA,0,1,60685
CAN,2,3,2,1,ASIA,0,1,140180
CAN,2,1,3,1,ASIA,0,1,162800
CAN,2,2,3,1,ASIA,0,1,249050
CAN,2,3,3,1,ASIA,0,1,590060
CAN,2,1,99,1,ASIA,0,1,12390
CAN,2,2,99,1,ASIA,0,1,41855
CAN,2,3,99,1,ASIA,0,1,72425
CAN,1,1,1,1,ASIA,1,1,1110
CAN,1,2,1,1,ASIA,1,1,3020
CAN,1,3,1,1,ASIA,1,1,10965
CAN,1,1,2,1,ASIA,1,1,1250
CAN,1,2,2,1,ASIA,1,1,3810
CAN,1,3,2,1,ASIA,1,1,11485
CAN,1,1,3,1,ASIA,1,1,3895
CAN,1,2,3,1,ASIA,1,1,16695
CAN,1,3,3,1,ASIA,1,1,40615
CAN,1,1,99,1,ASIA,1,1,1905
CAN,1,2,99,1,ASIA,1,1,4505
CAN,1,3,99,1,ASIA,1,1,11600
CAN,2,1,1,1,ASIA,1,1,1130
CAN,2,2,1,1,ASIA,1,1,2600
CAN,2,3,1,1,ASIA,1,1,6300
CAN,2,1,2,1,ASIA,1,1,1405
CAN,2,2,2,1,ASIA,1,1,3535
CAN,2,3,2,1,ASIA,1,1,7165
CAN,2,1,3,1,ASIA,1,1,3350
CAN,2,2,3,1,ASIA,1,1,12425
CAN,2,3,3,1,ASIA,1,1,35540
CAN,2,1,99,1,ASIA,1,1,1785
CAN,2,2,99,1,ASIA,1,1,3795
CAN,2,3,99,1,ASIA,1,1,7180
CAN,1,1,1,1,EURO,0,1,1805
CAN,1,2,1,1,EURO,0,1,3895
CAN,1,3,1,1,EURO,0,1,18885
CAN,1,1,2,1,EURO,0,1,2060
CAN,1,2,2,1,EURO,0,1,4930
CAN,1,3,2,1,EURO,0,1,22915
CAN,1,1,3,1,EURO,0,1,22280
CAN,1,2,3,1,EURO,0,1,33275
CAN,1,3,3,1,EURO,0,1,117330
CAN,1,1,99,1,EURO,0,1,590
CAN,1,2,99,1,EURO,0,1,1645
CAN,1,3,99,1,EURO,0,1,5360
CAN,2,1,1,1,EURO,0,1,1290
CAN,2,2,1,1,EURO,0,1,3840
CAN,2,3,1,1,EURO,0,1,13425
CAN,2,1,2,1,EURO,0,1,2110
CAN,2,2,2,1,EURO,0,1,5020
CAN,2,3,2,1,EURO,0,1,17540
CAN,2,1,3,1,EURO,0,1,16145
CAN,2,2,3,1,EURO,0,1,31825
CAN,2,3,3,1,EURO,0,1,112185
CAN,2,1,99,1,EURO,0,1,570
CAN,2,2,99,1,EURO,0,1,1965
CAN,2,3,99,1,EURO,0,1,4535
CAN,1,1,1,1,EURO,1,1,3480
CAN,1,2,1,1,EURO,1,1,5565
CAN,1,3,1,1,EURO,1,1,25775
CAN,1,1,2,1,EURO,1,1,4105
CAN,1,2,2,1,EURO,1,1,7065
CAN,1,3,2,1,EURO,1,1,23485
CAN,1,1,3,1,EURO,1,1,200260
CAN,1,2,3,1,EURO,1,1,205150
CAN,1,3,3,1,EURO,1,1,365115
CAN,1,1,99,1,EURO,1,1,5630
CAN,1,2,99,1,EURO,1,1,9950
CAN,1,3,99,1,EURO,1,1,34845
CAN,2,1,1,1,EURO,1,1,3820
CAN,2,2,1,1,EURO,1,1,6820
CAN,2,3,1,1,EURO,1,1,32020
CAN,2,1,2,1,EURO,1,1,4800
CAN,2,2,2,1,EURO,1,1,7570
CAN,2,3,2,1,EURO,1,1,26195
CAN,2,1,3,1,EURO,1,1,152755
CAN,2,2,3,1,EURO,1,1,144040
CAN,2,3,3,1,EURO,1,1,428005
CAN,2,1,99,1,EURO,1,1,6640
CAN,2,2,99,1,EURO,1,1,12570
CAN,2,3,99,1,EURO,1,1,39075
CAN,1,1,0,1,NOAM,1,0,1842320
CAN,1,2,0,1,NOAM,1,0,2924060
CAN,1,3,0,1,NOAM,1,0,5838295
CAN,2,1,0,1,NOAM,1,0,2084300
CAN,2,2,0,1,NOAM,1,0,2830865
CAN,2,3,0,1,NOAM,1,0,5385150
CAN,1,1,1,1,NOAM,1,1,910
CAN,1,2,1,1,NOAM,1,1,2430
CAN,1,3,1,1,NOAM,1,1,7565
CAN,1,1,2,1,NOAM,1,1,1505
CAN,1,2,2,1,NOAM,1,1,2860
CAN,1,3,2,1,NOAM,1,1,6795
CAN,1,1,3,1,NOAM,1,1,8475
CAN,1,2,3,1,NOAM,1,1,28085
CAN,1,3,3,1,NOAM,1,1,68425
CAN,1,1,99,1,NOAM,1,1,4285
CAN,1,2,99,1,NOAM,1,1,7360
CAN,1,3,99,1,NOAM,1,1,16820
CAN,2,1,1,1,NOAM,1,1,1010
CAN,2,2,1,1,NOAM,1,1,2525
CAN,2,3,1,1,NOAM,1,1,6835
CAN,2,1,2,1,NOAM,1,1,1620
CAN,2,2,2,1,NOAM,1,1,2550
CAN,2,3,2,1,NOAM,1,1,6325
CAN,2,1,3,1,NOAM,1,1,7840
CAN,2,2,3,1,NOAM,1,1,18785
CAN,2,3,3,1,NOAM,1,1,51705
CAN,2,1,99,1,NOAM,1,1,4750
CAN,2,2,99,1,NOAM,1,1,8125
CAN,2,3,99,1,NOAM,1,1,17220
CAN,1,1,1,1,OCEA,0,1,155
CAN,1,2,1,1,OCEA,0,1,205
CAN,1,3,1,1,OCEA,0,1,260
CAN,1,1,2,1,OCEA,0,1,235
CAN,1,2,2,1,OCEA,0,1,305
CAN,1,3,2,1,OCEA,0,1,350
CAN,1,1,3,1,OCEA,0,1,3090
CAN,1,2,3,1,OCEA,0,1,4355
CAN,1,3,3,1,OCEA,0,1,4695
CAN,1,1,99,1,OCEA,0,1,45
CAN,1,2,99,1,OCEA,0,1,125
CAN,1,3,99,1,OCEA,0,1,165
CAN,2,1,1,1,OCEA,0,1,100
CAN,2,2,1,1,OCEA,0,1,290
CAN,2,3,1,1,OCEA,0,1,240
CAN,2,1,2,1,OCEA,0,1,145
CAN,2,2,2,1,OCEA,0,1,275
CAN,2,3,2,1,OCEA,0,1,390
CAN,2,1,3,1,OCEA,0,1,2295
CAN,2,2,3,1,OCEA,0,1,3470
CAN,2,3,3,1,OCEA,0,1,4390
CAN,2,1,99,1,OCEA,0,1,50
CAN,2,2,99,1,OCEA,0,1,130
CAN,2,3,99,1,OCEA,0,1,190
CAN,1,1,1,1,OCEA,1,1,110
CAN,1,2,1,1,OCEA,1,1,345
CAN,1,3,1,1,OCEA,1,1,1540
CAN,1,1,2,1,OCEA,1,1,45
CAN,1,2,2,1,OCEA,1,1,300
CAN,1,3,2,1,OCEA,1,1,870
CAN,1,1,3,1,OCEA,1,1,600
CAN,1,2,3,1,OCEA,1,1,2555
CAN,1,3,3,1,OCEA,1,1,7615
CAN,1,1,99,1,OCEA,1,1,300
CAN,1,2,99,1,OCEA,1,1,1035
CAN,1,3,99,1,OCEA,1,1,2990
CAN,2,1,1,1,OCEA,1,1,175
CAN,2,2,1,1,OCEA,1,1,570
CAN,2,3,1,1,OCEA,1,1,2705
CAN,2,1,2,1,OCEA,1,1,115
CAN,2,2,2,1,OCEA,1,1,370
CAN,2,3,2,1,OCEA,1,1,1520
CAN,2,1,3,1,OCEA,1,1,630
CAN,2,2,3,1,OCEA,1,1,1960
CAN,2,3,3,1,OCEA,1,1,7370
CAN,2,1,99,1,OCEA,1,1,470
CAN,2,2,99,1,OCEA,1,1,1315
CAN,2,3,99,1,OCEA,1,1,3655
CAN,1,1,1,1,SCAC,0,1,8620
CAN,1,2,1,1,SCAC,0,1,10075
CAN,1,3,1,1,SCAC,0,1,26570
CAN,1,1,2,1,SCAC,0,1,8795
CAN,1,2,2,1,SCAC,0,1,11200
CAN,1,3,2,1,SCAC,0,1,29695
CAN,1,1,3,1,SCAC,0,1,53565
CAN,1,2,3,1,SCAC,0,1,74860
CAN,1,3,3,1,SCAC,0,1,181415
CAN,1,1,99,1,SCAC,0,1,2975
CAN,1,2,99,1,SCAC,0,1,4900
CAN,1,3,99,1,SCAC,0,1,12840
CAN,2,1,1,1,SCAC,0,1,7795
CAN,2,2,1,1,SCAC,0,1,10190
CAN,2,3,1,1,SCAC,0,1,20940
CAN,2,1,2,1,SCAC,0,1,8405
CAN,2,2,2,1,SCAC,0,1,11275
CAN,2,3,2,1,SCAC,0,1,23665
CAN,2,1,3,1,SCAC,0,1,44505
CAN,2,2,3,1,SCAC,0,1,66415
CAN,2,3,3,1,SCAC,0,1,137085
CAN,2,1,99,1,SCAC,0,1,4185
CAN,2,2,99,1,SCAC,0,1,5765
CAN,2,3,99,1,SCAC,0,1,12080
CAN,1,1,1,1,SCAC,1,1,1815
CAN,1,2,1,1,SCAC,1,1,1680
CAN,1,3,1,1,SCAC,1,1,5255
CAN,1,1,2,1,SCAC,1,1,2065
CAN,1,2,2,1,SCAC,1,1,1745
CAN,1,3,2,1,SCAC,1,1,5155
CAN,1,1,3,1,SCAC,1,1,10950
CAN,1,2,3,1,SCAC,1,1,7365
CAN,1,3,3,1,SCAC,1,1,17515
CAN,1,1,99,1,SCAC,1,1,1630
CAN,1,2,99,1,SCAC,1,1,1305
CAN,1,3,99,1,SCAC,1,1,3125
CAN,2,1,1,1,SCAC,1,1,2050
CAN,2,2,1,1,SCAC,1,1,1725
CAN,2,3,1,1,SCAC,1,1,4435
CAN,2,1,2,1,SCAC,1,1,2165
CAN,2,2,2,1,SCAC,1,1,1670
CAN,2,3,2,1,SCAC,1,1,4010
CAN,2,1,3,1,SCAC,1,1,10745
CAN,2,2,3,1,SCAC,1,1,6105
CAN,2,3,3,1,SCAC,1,1,14660
CAN,2,1,99,1,SCAC,1,1,2600
CAN,2,2,99,1,SCAC,1,1,1750
CAN,2,3,99,1,SCAC,1,1,3335
CAN,1,1,3,1,UNK,0,1,15
CAN,1,2,3,1,UNK,0,1,15
CAN,1,3,3,1,UNK,0,1,25
CAN,2,2,3,1,UNK,0,1,10
CAN,2,3,3,1,UNK,0,1,30
CAN,2,1,99,1,UNK,0,1,10
CHE,1,1,1,1,AFRI,0,1,17153
CHE,1,2,1,1,AFRI,0,1,8157
CHE,1,3,1,1,AFRI,0,1,10544
CHE,1,1,2,1,AFRI,0,1,5054
CHE,1,2,2,1,AFRI,0,1,3566
CHE,1,3,2,1,AFRI,0,1,3689
CHE,1,1,3,1,AFRI,0,1,6470
CHE,1,2,3,1,AFRI,0,1,5932
CHE,1,3,3,1,AFRI,0,1,6892
CHE,2,1,1,1,AFRI,0,1,13497
CHE,2,2,1,1,AFRI,0,1,7596
CHE,2,3,1,1,AFRI,0,1,9094
CHE,2,1,2,1,AFRI,0,1,4880
CHE,2,2,2,1,AFRI,0,1,3509
CHE,2,3,2,1,AFRI,0,1,2815
CHE,2,1,3,1,AFRI,0,1,9388
CHE,2,2,3,1,AFRI,0,1,6004
CHE,2,3,3,1,AFRI,0,1,4589
CHE,1,1,1,1,ASIA,0,1,15664
CHE,1,2,1,1,ASIA,0,1,9557
CHE,1,3,1,1,ASIA,0,1,13428
CHE,1,1,2,1,ASIA,0,1,5524
CHE,1,2,2,1,ASIA,0,1,3458
CHE,1,3,2,1,ASIA,0,1,4406
CHE,1,1,3,1,ASIA,0,1,11015
CHE,1,2,3,1,ASIA,0,1,7358
CHE,1,3,3,1,ASIA,0,1,6635
CHE,2,1,1,1,ASIA,0,1,16308
CHE,2,2,1,1,ASIA,0,1,9808
CHE,2,3,1,1,ASIA,0,1,17510
CHE,2,1,2,1,ASIA,0,1,6920
CHE,2,2,2,1,ASIA,0,1,4896
CHE,2,3,2,1,ASIA,0,1,5689
CHE,2,1,3,1,ASIA,0,1,15849
CHE,2,2,3,1,ASIA,0,1,8415
CHE,2,3,3,1,ASIA,0,1,7232
CHE,1,1,1,1,ASIA,1,1,251
CHE,1,2,1,1,ASIA,1,1,393
CHE,1,3,1,1,ASIA,1,1,1261
CHE,1,1,2,1,ASIA,1,1,38
CHE,1,2,2,1,ASIA,1,1,133
CHE,1,3,2,1,ASIA,1,1,443
CHE,1,1,3,1,ASIA,1,1,175
CHE,1,2,3,1,ASIA,1,1,265
CHE,1,3,3,1,ASIA,1,1,663
CHE,2,1,1,1,ASIA,1,1,239
CHE,2,2,1,1,ASIA,1,1,812
CHE,2,3,1,1,ASIA,1,1,3180
CHE,2,1,2,1,ASIA,1,1,200
CHE,2,2,2,1,ASIA,1,1,272
CHE,2,3,2,1,ASIA,1,1,1128
CHE,2,1,3,1,ASIA,1,1,325
CHE,2,2,3,1,ASIA,1,1,1119
CHE,2,3,3,1,ASIA,1,1,1488
CHE,1,1,1,1,EURO,0,1,13022
CHE,1,2,1,1,EURO,0,1,17163
CHE,1,3,1,1,EURO,0,1,13278
CHE,1,1,2,1,EURO,0,1,6956
CHE,1,2,2,1,EURO,0,1,7691
CHE,1,3,2,1,EURO,0,1,4674
CHE,1,1,3,1,EURO,0,1,21102
CHE,1,2,3,1,EURO,0,1,25247
CHE,1,3,3,1,EURO,0,1,8370
CHE,2,1,1,1,EURO,0,1,15612
CHE,2,2,1,1,EURO,0,1,20086
CHE,2,3,1,1,EURO,0,1,23157
CHE,2,1,2,1,EURO,0,1,7699
CHE,2,2,2,1,EURO,0,1,8803
CHE,2,3,2,1,EURO,0,1,6987
CHE,2,1,3,1,EURO,0,1,27756
CHE,2,2,3,1,EURO,0,1,24584
CHE,2,3,3,1,EURO,0,1,8882
CHE,1,1,0,1,EURO,1,0,353037
CHE,1,2,0,1,EURO,1,0,1157246
CHE,1,3,0,1,EURO,1,0,837934
CHE,2,1,0,1,EURO,1,0,553498
CHE,2,2,0,1,EURO,1,0,1303811
CHE,2,3,0,1,EURO,1,0,534593
CHE,1,1,1,1,EURO,1,1,79306
CHE,1,2,1,1,EURO,1,1,93049
CHE,1,3,1,1,EURO,1,1,148812
CHE,1,1,2,1,EURO,1,1,33719
CHE,1,2,2,1,EURO,1,1,33400
CHE,1,3,2,1,EURO,1,1,49549
CHE,1,1,3,1,EURO,1,1,94099
CHE,1,2,3,1,EURO,1,1,81390
CHE,1,3,3,1,EURO,1,1,71827
CHE,2,1,1,1,EURO,1,1,60789
CHE,2,2,1,1,EURO,1,1,75744
CHE,2,3,1,1,EURO,1,1,122995
CHE,2,1,2,1,EURO,1,1,31924
CHE,2,2,2,1,EURO,1,1,33372
CHE,2,3,2,1,EURO,1,1,43473
CHE,2,1,3,1,EURO,1,1,127518
CHE,2,2,3,1,EURO,1,1,102775
CHE,2,3,3,1,EURO,1,1,57960
CHE,1,1,1,1,NOAM,1,1,871
CHE,1,2,1,1,NOAM,1,1,1202
CHE,1,3,1,1,NOAM,1,1,7078
CHE,1,1,2,1,NOAM,1,1,457
CHE,1,2,2,1,NOAM,1,1,624
CHE,1,3,2,1,NOAM,1,1,2413
CHE,1,1,3,1,NOAM,1,1,701
CHE,1,2,3,1,NOAM,1,1,1186
CHE,1,3,3,1,NOAM,1,1,3863
CHE,2,1,1,1,NOAM,1,1,1110
CHE,2,2,1,1,NOAM,1,1,1627
CHE,2,3,1,1,NOAM,1,1,6871
CHE,2,1,2,1,NOAM,1,1,439
CHE,2,2,2,1,NOAM,1,1,577
CHE,2,3,2,1,NOAM,1,1,2368
CHE,2,1,3,1,NOAM,1,1,886
CHE,2,2,3,1,NOAM,1,1,2193
CHE,2,3,3,1,NOAM,1,1,4360
CHE,1,2,1,1,OCEA,0,1,33
CHE,1,2,3,1,OCEA,0,1,53
CHE,2,2,1,1,OCEA,0,1,16
CHE,2,3,1,1,OCEA,0,1,21
