coub,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
TZA,2,3,99,1,AFRI,0,1,302
TZA,2,99,99,1,AFRI,0,1,112
UGA,1,1,1,1,AFRI,0,1,688
UGA,1,2,1,1,AFRI,0,1,2248
UGA,1,3,1,1,AFRI,0,1,3600
UGA,1,99,1,1,AFRI,0,1,257
UGA,1,1,2,1,AFRI,0,1,197
UGA,1,2,2,1,AFRI,0,1,1084
UGA,1,3,2,1,AFRI,0,1,3110
UGA,1,99,2,1,AFRI,0,1,59
UGA,1,1,3,1,AFRI,0,1,8656
UGA,1,2,3,1,AFRI,0,1,15738
UGA,1,3,3,1,AFRI,0,1,20551
UGA,1,99,3,1,AFRI,0,1,82
UGA,1,1,99,1,AFRI,0,1,40
UGA,1,2,99,1,AFRI,0,1,128
UGA,1,3,99,1,AFRI,0,1,218
UGA,1,99,99,1,AFRI,0,1,208
UGA,2,1,1,1,AFRI,0,1,740
UGA,2,2,1,1,AFRI,0,1,2070
UGA,2,3,1,1,AFRI,0,1,4450
UGA,2,99,1,1,AFRI,0,1,268
UGA,2,1,2,1,AFRI,0,1,583
UGA,2,2,2,1,AFRI,0,1,2125
UGA,2,3,2,1,AFRI,0,1,1842
UGA,2,99,2,1,AFRI,0,1,76
UGA,2,1,3,1,AFRI,0,1,11082
UGA,2,2,3,1,AFRI,0,1,12132
UGA,2,3,3,1,AFRI,0,1,22782
UGA,2,99,3,1,AFRI,0,1,108
UGA,2,1,99,1,AFRI,0,1,51
UGA,2,2,99,1,AFRI,0,1,156
UGA,2,3,99,1,AFRI,0,1,240
UGA,2,99,99,1,AFRI,0,1,129
UNK,1,1,1,1,UNK,0,99,4740
UNK,1,2,1,1,UNK,0,99,2613
UNK,1,3,1,1,UNK,0,99,1528
UNK,1,99,1,1,UNK,0,99,848
UNK,1,1,2,1,UNK,0,99,883
UNK,1,2,2,1,UNK,0,99,567
UNK,1,3,2,1,UNK,0,99,620
UNK,1,99,2,1,UNK,0,99,222
UNK,1,1,3,1,UNK,0,99,16356
UNK,1,2,3,1,UNK,0,99,4622
UNK,1,3,3,1,UNK,0,99,4332
UNK,1,99,3,1,UNK,0,99,1374
UNK,1,1,23,1,UNK,0,99,64890
UNK,1,2,23,1,UNK,0,99,24840
UNK,1,3,23,1,UNK,0,99,14338
UNK,1,99,23,1,UNK,0,99,1344
UNK,1,1,99,1,UNK,0,99,105530
UNK,1,2,99,1,UNK,0,99,93387
UNK,1,3,99,1,UNK,0,99,38422
UNK,1,99,99,1,UNK,0,99,669649
UNK,2,1,1,1,UNK,0,99,2158
UNK,2,2,1,1,UNK,0,99,1162
UNK,2,3,1,1,UNK,0,99,714
UNK,2,99,1,1,UNK,0,99,729
UNK,2,1,2,1,UNK,0,99,924
UNK,2,2,2,1,UNK,0,99,752
UNK,2,3,2,1,UNK,0,99,1126
UNK,2,99,2,1,UNK,0,99,205
UNK,2,1,3,1,UNK,0,99,15894
UNK,2,2,3,1,UNK,0,99,3724
UNK,2,3,3,1,UNK,0,99,4858
UNK,2,99,3,1,UNK,0,99,1944
UNK,2,1,23,1,UNK,0,99,80046
UNK,2,2,23,1,UNK,0,99,28662
UNK,2,3,23,1,UNK,0,99,13220
UNK,2,99,23,1,UNK,0,99,1178
UNK,2,1,99,1,UNK,0,99,123248
UNK,2,2,99,1,UNK,0,99,77631
UNK,2,3,99,1,UNK,0,99,58731
UNK,2,99,99,1,UNK,0,99,661638
URY,1,1,1,1,SCAC,0,1,1486
URY,1,2,1,1,SCAC,0,1,1657
URY,1,3,1,1,SCAC,0,1,874
URY,1,99,1,1,SCAC,0,1,75
URY,1,1,2,1,SCAC,0,1,3313
URY,1,2,2,1,SCAC,0,1,4213
URY,1,3,2,1,SCAC,0,1,1489
URY,1,99,2,1,SCAC,0,1,36
URY,1,1,3,1,SCAC,0,1,22949
URY,1,2,3,1,SCAC,0,1,27384
URY,1,3,3,1,SCAC,0,1,17546
URY,1,99,3,1,SCAC,0,1,1267
URY,1,1,23,1,SCAC,0,1,108
URY,1,2,23,1,SCAC,0,1,312
URY,1,3,23,1,SCAC,0,1,384
URY,1,1,99,1,SCAC,0,1,615
URY,1,2,99,1,SCAC,0,1,226
URY,1,3,99,1,SCAC,0,1,330
URY,1,99,99,1,SCAC,0,1,177
URY,2,1,1,1,SCAC,0,1,1863
URY,2,2,1,1,SCAC,0,1,2099
URY,2,3,1,1,SCAC,0,1,1986
URY,2,99,1,1,SCAC,0,1,60
URY,2,1,2,1,SCAC,0,1,5196
URY,2,2,2,1,SCAC,0,1,5380
URY,2,3,2,1,SCAC,0,1,2676
URY,2,99,2,1,SCAC,0,1,58
URY,2,1,3,1,SCAC,0,1,27254
URY,2,2,3,1,SCAC,0,1,27669
URY,2,3,3,1,SCAC,0,1,18595
URY,2,99,3,1,SCAC,0,1,983
URY,2,1,23,1,SCAC,0,1,206
URY,2,2,23,1,SCAC,0,1,532
URY,2,3,23,1,SCAC,0,1,896
URY,2,1,99,1,SCAC,0,1,367
URY,2,2,99,1,SCAC,0,1,876
URY,2,3,99,1,SCAC,0,1,160
URY,2,99,99,1,SCAC,0,1,178
USA,1,1,0,1,NOAM,1,0,16216845
USA,1,2,0,1,NOAM,1,0,54141205
USA,1,3,0,1,NOAM,1,0,35135454
USA,2,1,0,1,NOAM,1,0,14444901
USA,2,2,0,1,NOAM,1,0,55210909
USA,2,3,0,1,NOAM,1,0,40887936
USA,1,1,1,1,NOAM,1,1,17415
USA,1,2,1,1,NOAM,1,1,30738
USA,1,3,1,1,NOAM,1,1,65279
USA,1,99,1,1,NOAM,1,1,5601
USA,1,1,2,1,NOAM,1,1,6279
USA,1,2,2,1,NOAM,1,1,12465
USA,1,3,2,1,NOAM,1,1,41108
USA,1,99,2,1,NOAM,1,1,2807
USA,1,1,3,1,NOAM,1,1,40434
USA,1,2,3,1,NOAM,1,1,91706
USA,1,3,3,1,NOAM,1,1,181481
USA,1,99,3,1,NOAM,1,1,3271
USA,1,1,23,1,NOAM,1,1,47528
USA,1,2,23,1,NOAM,1,1,32748
USA,1,3,23,1,NOAM,1,1,16684
USA,1,99,23,1,NOAM,1,1,480
USA,1,1,99,1,NOAM,1,1,7792
USA,1,2,99,1,NOAM,1,1,12172
USA,1,3,99,1,NOAM,1,1,21405
USA,1,99,99,1,NOAM,1,1,2101
USA,2,1,1,1,NOAM,1,1,17245
USA,2,2,1,1,NOAM,1,1,29234
USA,2,3,1,1,NOAM,1,1,65536
USA,2,99,1,1,NOAM,1,1,5547
USA,2,1,2,1,NOAM,1,1,6421
USA,2,2,2,1,NOAM,1,1,11195
USA,2,3,2,1,NOAM,1,1,42801
USA,2,99,2,1,NOAM,1,1,1206
USA,2,1,3,1,NOAM,1,1,35461
USA,2,2,3,1,NOAM,1,1,77900
USA,2,3,3,1,NOAM,1,1,178307
USA,2,99,3,1,NOAM,1,1,5289
USA,2,1,23,1,NOAM,1,1,48338
USA,2,2,23,1,NOAM,1,1,32686
USA,2,3,23,1,NOAM,1,1,16838
USA,2,99,23,1,NOAM,1,1,280
USA,2,1,99,1,NOAM,1,1,10059
USA,2,2,99,1,NOAM,1,1,13609
USA,2,3,99,1,NOAM,1,1,22900
USA,2,99,99,1,NOAM,1,1,1695
USSR,1,1,1,1,EURO,0,1,3504
USSR,1,2,1,1,EURO,0,1,1626
USSR,1,3,1,1,EURO,0,1,2809
USSR,1,99,1,1,EURO,0,1,157
USSR,1,1,2,1,EURO,0,1,2109
USSR,1,2,2,1,EURO,0,1,1802
USSR,1,3,2,1,EURO,0,1,3171
USSR,1,99,2,1,EURO,0,1,16
USSR,1,1,3,1,EURO,0,1,35926
USSR,1,2,3,1,EURO,0,1,68177
USSR,1,3,3,1,EURO,0,1,58432
USSR,1,99,3,1,EURO,0,1,748
USSR,1,1,99,1,EURO,0,1,1741
USSR,1,2,99,1,EURO,0,1,1321
USSR,1,3,99,1,EURO,0,1,859
USSR,1,99,99,1,EURO,0,1,912
USSR,2,1,1,1,EURO,0,1,4316
USSR,2,2,1,1,EURO,0,1,1957
USSR,2,3,1,1,EURO,0,1,4584
USSR,2,99,1,1,EURO,0,1,168
USSR,2,1,2,1,EURO,0,1,2627
USSR,2,2,2,1,EURO,0,1,2526
USSR,2,3,2,1,EURO,0,1,5041
USSR,2,99,2,1,EURO,0,1,5
USSR,2,1,3,1,EURO,0,1,47481
USSR,2,2,3,1,EURO,0,1,77773
USSR,2,3,3,1,EURO,0,1,72732
USSR,2,99,3,1,EURO,0,1,1223
USSR,2,1,99,1,EURO,0,1,2812
USSR,2,2,99,1,EURO,0,1,1215
USSR,2,3,99,1,EURO,0,1,1736
USSR,2,99,99,1,EURO,0,1,3636
USSR-ARM,1,1,1,1,ASIA,0,1,2760
USSR-ARM,1,2,1,1,ASIA,0,1,3745
USSR-ARM,1,3,1,1,ASIA,0,1,3657
USSR-ARM,1,99,1,1,ASIA,0,1,1145
USSR-ARM,1,1,2,1,ASIA,0,1,4339
USSR-ARM,1,2,2,1,ASIA,0,1,6724
USSR-ARM,1,3,2,1,ASIA,0,1,4488
USSR-ARM,1,99,2,1,ASIA,0,1,637
USSR-ARM,1,1,3,1,ASIA,0,1,9797
USSR-ARM,1,2,3,1,ASIA,0,1,19151
USSR-ARM,1,3,3,1,ASIA,0,1,20808
USSR-ARM,1,99,3,1,ASIA,0,1,1520
USSR-ARM,1,1,99,1,ASIA,0,1,944
USSR-ARM,1,2,99,1,ASIA,0,1,630
USSR-ARM,1,3,99,1,ASIA,0,1,568
USSR-ARM,1,99,99,1,ASIA,0,1,952
USSR-ARM,2,1,1,1,ASIA,0,1,3752
USSR-ARM,2,2,1,1,ASIA,0,1,5445
USSR-ARM,2,3,1,1,ASIA,0,1,5545
USSR-ARM,2,99,1,1,ASIA,0,1,603
USSR-ARM,2,1,2,1,ASIA,0,1,3951
USSR-ARM,2,2,2,1,ASIA,0,1,6823
USSR-ARM,2,3,2,1,ASIA,0,1,8293
USSR-ARM,2,99,2,1,ASIA,0,1,757
USSR-ARM,2,1,3,1,ASIA,0,1,6947
USSR-ARM,2,2,3,1,ASIA,0,1,20281
USSR-ARM,2,3,3,1,ASIA,0,1,30442
USSR-ARM,2,99,3,1,ASIA,0,1,511
USSR-ARM,2,1,99,1,ASIA,0,1,1026
USSR-ARM,2,2,99,1,ASIA,0,1,837
USSR-ARM,2,3,99,1,ASIA,0,1,797
USSR-ARM,2,99,99,1,ASIA,0,1,792
USSR-AZE,1,1,1,1,ASIA,0,1,4041
USSR-AZE,1,2,1,1,ASIA,0,1,5507
USSR-AZE,1,3,1,1,ASIA,0,1,5358
USSR-AZE,1,99,1,1,ASIA,0,1,229
USSR-AZE,1,1,2,1,ASIA,0,1,3051
USSR-AZE,1,2,2,1,ASIA,0,1,2709
USSR-AZE,1,3,2,1,ASIA,0,1,2266
USSR-AZE,1,99,2,1,ASIA,0,1,38
USSR-AZE,1,1,3,1,ASIA,0,1,5021
USSR-AZE,1,2,3,1,ASIA,0,1,9153
USSR-AZE,1,3,3,1,ASIA,0,1,14421
USSR-AZE,1,99,3,1,ASIA,0,1,118
USSR-AZE,1,1,99,1,ASIA,0,1,215
USSR-AZE,1,2,99,1,ASIA,0,1,204
USSR-AZE,1,3,99,1,ASIA,0,1,190
USSR-AZE,1,99,99,1,ASIA,0,1,1156
USSR-AZE,2,1,1,1,ASIA,0,1,13752
USSR-AZE,2,2,1,1,ASIA,0,1,3846
USSR-AZE,2,3,1,1,ASIA,0,1,4578
USSR-AZE,2,99,1,1,ASIA,0,1,98
USSR-AZE,2,1,2,1,ASIA,0,1,2336
USSR-AZE,2,2,2,1,ASIA,0,1,2829
USSR-AZE,2,3,2,1,ASIA,0,1,3041
USSR-AZE,2,99,2,1,ASIA,0,1,36
USSR-AZE,2,1,3,1,ASIA,0,1,5508
USSR-AZE,2,2,3,1,ASIA,0,1,8730
USSR-AZE,2,3,3,1,ASIA,0,1,18245
USSR-AZE,2,99,3,1,ASIA,0,1,644
USSR-AZE,2,1,99,1,ASIA,0,1,220
USSR-AZE,2,2,99,1,ASIA,0,1,198
USSR-AZE,2,3,99,1,ASIA,0,1,231
USSR-AZE,2,99,99,1,ASIA,0,1,468
USSR-BLR,1,1,1,1,EURO,0,1,1065
USSR-BLR,1,2,1,1,EURO,0,1,1411
USSR-BLR,1,3,1,1,EURO,0,1,7326
USSR-BLR,1,99,1,1,EURO,0,1,773
USSR-BLR,1,1,2,1,EURO,0,1,1095
USSR-BLR,1,2,2,1,EURO,0,1,1612
USSR-BLR,1,3,2,1,EURO,0,1,4607
USSR-BLR,1,99,2,1,EURO,0,1,1073
USSR-BLR,1,1,3,1,EURO,0,1,6088
USSR-BLR,1,2,3,1,EURO,0,1,24517
USSR-BLR,1,3,3,1,EURO,0,1,38994
USSR-BLR,1,99,3,1,EURO,0,1,27423
USSR-BLR,1,1,99,1,EURO,0,1,260
USSR-BLR,1,2,99,1,EURO,0,1,538
USSR-BLR,1,3,99,1,EURO,0,1,337
USSR-BLR,1,99,99,1,EURO,0,1,1419
USSR-BLR,2,1,1,1,EURO,0,1,2397
USSR-BLR,2,2,1,1,EURO,0,1,3511
USSR-BLR,2,3,1,1,EURO,0,1,10836
USSR-BLR,2,99,1,1,EURO,0,1,2170
USSR-BLR,2,1,2,1,EURO,0,1,2031
USSR-BLR,2,2,2,1,EURO,0,1,4459
USSR-BLR,2,3,2,1,EURO,0,1,10537
USSR-BLR,2,99,2,1,EURO,0,1,2172
USSR-BLR,2,1,3,1,EURO,0,1,11771
USSR-BLR,2,2,3,1,EURO,0,1,33159
USSR-BLR,2,3,3,1,EURO,0,1,66507
USSR-BLR,2,99,3,1,EURO,0,1,50718
USSR-BLR,2,1,99,1,EURO,0,1,283
USSR-BLR,2,2,99,1,EURO,0,1,928
USSR-BLR,2,3,99,1,EURO,0,1,615
USSR-BLR,2,99,99,1,EURO,0,1,2019
USSR-EST,1,1,1,1,EURO,0,1,70
USSR-EST,1,2,1,1,EURO,0,1,294
USSR-EST,1,3,1,1,EURO,0,1,24
USSR-EST,1,2,2,1,EURO,0,1,501
USSR-EST,1,3,2,1,EURO,0,1,138
USSR-EST,1,1,3,1,EURO,0,1,334
USSR-EST,1,2,3,1,EURO,0,1,1748
USSR-EST,1,3,3,1,EURO,0,1,3152
USSR-EST,2,1,1,1,EURO,0,1,21
USSR-EST,2,2,1,1,EURO,0,1,254
USSR-EST,2,3,1,1,EURO,0,1,546
USSR-EST,2,1,2,1,EURO,0,1,183
USSR-EST,2,2,2,1,EURO,0,1,410
USSR-EST,2,3,2,1,EURO,0,1,534
USSR-EST,2,1,3,1,EURO,0,1,382
USSR-EST,2,2,3,1,EURO,0,1,2911
USSR-EST,2,3,3,1,EURO,0,1,4278
USSR-EST,1,1,0,1,EURO,1,0,97748
USSR-EST,1,2,0,1,EURO,1,0,221164
USSR-EST,1,3,0,1,EURO,1,0,103139
USSR-EST,1,99,0,1,EURO,1,0,7513
USSR-EST,2,1,0,1,EURO,1,0,74657
USSR-EST,2,2,0,1,EURO,1,0,209671
USSR-EST,2,3,0,1,EURO,1,0,194195
USSR-EST,2,99,0,1,EURO,1,0,6006
USSR-EST,1,1,1,1,EURO,1,1,8402
USSR-EST,1,2,1,1,EURO,1,1,2072
USSR-EST,1,3,1,1,EURO,1,1,2607
USSR-EST,1,99,1,1,EURO,1,1,2311
USSR-EST,1,1,2,1,EURO,1,1,4298
USSR-EST,1,2,2,1,EURO,1,1,1641
USSR-EST,1,3,2,1,EURO,1,1,1284
USSR-EST,1,99,2,1,EURO,1,1,493
USSR-EST,1,1,3,1,EURO,1,1,3803
USSR-EST,1,2,3,1,EURO,1,1,8559
USSR-EST,1,3,3,1,EURO,1,1,4396
USSR-EST,1,99,3,1,EURO,1,1,292
USSR-EST,1,1,99,1,EURO,1,1,343
USSR-EST,1,2,99,1,EURO,1,1,682
USSR-EST,1,3,99,1,EURO,1,1,697
USSR-EST,1,99,99,1,EURO,1,1,289
USSR-EST,2,1,1,1,EURO,1,1,6994
USSR-EST,2,2,1,1,EURO,1,1,3654
USSR-EST,2,3,1,1,EURO,1,1,6024
USSR-EST,2,99,1,1,EURO,1,1,1222
USSR-EST,2,1,2,1,EURO,1,1,3944
USSR-EST,2,2,2,1,EURO,1,1,3795
USSR-EST,2,3,2,1,EURO,1,1,3601
USSR-EST,2,99,2,1,EURO,1,1,332
USSR-EST,2,1,3,1,EURO,1,1,4112
USSR-EST,2,2,3,1,EURO,1,1,7842
USSR-EST,2,3,3,1,EURO,1,1,9910
USSR-EST,2,99,3,1,EURO,1,1,269
USSR-EST,2,1,99,1,EURO,1,1,642
USSR-EST,2,2,99,1,EURO,1,1,792
USSR-EST,2,3,99,1,EURO,1,1,575
USSR-EST,2,99,99,1,EURO,1,1,318
USSR-GEO,1,1,1,1,ASIA,0,1,4435
USSR-GEO,1,2,1,1,ASIA,0,1,5775
USSR-GEO,1,3,1,1,ASIA,0,1,5769
USSR-GEO,1,99,1,1,ASIA,0,1,416
USSR-GEO,1,1,2,1,ASIA,0,1,3823
USSR-GEO,1,2,2,1,ASIA,0,1,4752
USSR-GEO,1,3,2,1,ASIA,0,1,3680
USSR-GEO,1,99,2,1,ASIA,0,1,50
USSR-GEO,1,1,3,1,ASIA,0,1,13824
USSR-GEO,1,2,3,1,ASIA,0,1,20379
USSR-GEO,1,3,3,1,ASIA,0,1,17850
USSR-GEO,1,99,3,1,ASIA,0,1,648
USSR-GEO,1,1,99,1,ASIA,0,1,638
USSR-GEO,1,2,99,1,ASIA,0,1,420
USSR-GEO,1,3,99,1,ASIA,0,1,388
USSR-GEO,1,99,99,1,ASIA,0,1,601
USSR-GEO,2,1,1,1,ASIA,0,1,10779
USSR-GEO,2,2,1,1,ASIA,0,1,9344
USSR-GEO,2,3,1,1,ASIA,0,1,10865
USSR-GEO,2,99,1,1,ASIA,0,1,135
USSR-GEO,2,1,2,1,ASIA,0,1,6482
USSR-GEO,2,2,2,1,ASIA,0,1,10608
USSR-GEO,2,3,2,1,ASIA,0,1,11729
USSR-GEO,2,99,2,1,ASIA,0,1,22
USSR-GEO,2,1,3,1,ASIA,0,1,19096
USSR-GEO,2,2,3,1,ASIA,0,1,27870
USSR-GEO,2,3,3,1,ASIA,0,1,29719
USSR-GEO,2,99,3,1,ASIA,0,1,324
USSR-GEO,2,1,99,1,ASIA,0,1,690
USSR-GEO,2,2,99,1,ASIA,0,1,546
USSR-GEO,2,3,99,1,ASIA,0,1,464
USSR-GEO,2,99,99,1,ASIA,0,1,883
USSR-KAZ,1,1,1,1,ASIA,0,1,7427
USSR-KAZ,1,2,1,1,ASIA,0,1,5769
USSR-KAZ,1,3,1,1,ASIA,0,1,5182
USSR-KAZ,1,99,1,1,ASIA,0,1,637
USSR-KAZ,1,1,2,1,ASIA,0,1,3047
USSR-KAZ,1,2,2,1,ASIA,0,1,3703
USSR-KAZ,1,3,2,1,ASIA,0,1,4726
USSR-KAZ,1,99,2,1,ASIA,0,1,1595
USSR-KAZ,1,1,3,1,ASIA,0,1,128307
USSR-KAZ,1,2,3,1,ASIA,0,1,247089
USSR-KAZ,1,3,3,1,ASIA,0,1,78803
USSR-KAZ,1,99,3,1,ASIA,0,1,2600
USSR-KAZ,1,1,99,1,ASIA,0,1,213
USSR-KAZ,1,2,99,1,ASIA,0,1,327
USSR-KAZ,1,3,99,1,ASIA,0,1,379
USSR-KAZ,1,99,99,1,ASIA,0,1,2150
USSR-KAZ,2,1,1,1,ASIA,0,1,10863
USSR-KAZ,2,2,1,1,ASIA,0,1,9032
USSR-KAZ,2,3,1,1,ASIA,0,1,10648
USSR-KAZ,2,99,1,1,ASIA,0,1,577
USSR-KAZ,2,1,2,1,ASIA,0,1,4026
USSR-KAZ,2,2,2,1,ASIA,0,1,5268
USSR-KAZ,2,3,2,1,ASIA,0,1,8776
USSR-KAZ,2,99,2,1,ASIA,0,1,1816
USSR-KAZ,2,1,3,1,ASIA,0,1,150144
USSR-KAZ,2,2,3,1,ASIA,0,1,259964
USSR-KAZ,2,3,3,1,ASIA,0,1,88230
USSR-KAZ,2,99,3,1,ASIA,0,1,3142
USSR-KAZ,2,1,99,1,ASIA,0,1,200
USSR-KAZ,2,2,99,1,ASIA,0,1,379
USSR-KAZ,2,3,99,1,ASIA,0,1,486
USSR-KAZ,2,99,99,1,ASIA,0,1,1713
USSR-KGZ,1,1,1,1,ASIA,0,1,637
USSR-KGZ,1,2,1,1,ASIA,0,1,1414
USSR-KGZ,1,3,1,1,ASIA,0,1,1376
USSR-KGZ,1,99,1,1,ASIA,0,1,50
USSR-KGZ,1,1,2,1,ASIA,0,1,273
USSR-KGZ,1,2,2,1,ASIA,0,1,634
USSR-KGZ,1,3,2,1,ASIA,0,1,725
USSR-KGZ,1,99,2,1,ASIA,0,1,10
USSR-KGZ,1,1,3,1,ASIA,0,1,556
USSR-KGZ,1,2,3,1,ASIA,0,1,638
USSR-KGZ,1,3,3,1,ASIA,0,1,6392
USSR-KGZ,1,99,3,1,ASIA,0,1,7
USSR-KGZ,1,1,99,1,ASIA,0,1,39
USSR-KGZ,1,2,99,1,ASIA,0,1,53
USSR-KGZ,1,3,99,1,ASIA,0,1,63
USSR-KGZ,1,99,99,1,ASIA,0,1,548
USSR-KGZ,2,1,1,1,ASIA,0,1,3245
USSR-KGZ,2,2,1,1,ASIA,0,1,1532
USSR-KGZ,2,3,1,1,ASIA,0,1,7962
USSR-KGZ,2,99,1,1,ASIA,0,1,103
USSR-KGZ,2,1,2,1,ASIA,0,1,148
USSR-KGZ,2,2,2,1,ASIA,0,1,1228
USSR-KGZ,2,3,2,1,ASIA,0,1,2748
USSR-KGZ,2,99,2,1,ASIA,0,1,3
USSR-KGZ,2,1,3,1,ASIA,0,1,621
USSR-KGZ,2,2,3,1,ASIA,0,1,2027
USSR-KGZ,2,3,3,1,ASIA,0,1,3692
USSR-KGZ,2,99,3,1,ASIA,0,1,36
USSR-KGZ,2,1,99,1,ASIA,0,1,38
USSR-KGZ,2,2,99,1,ASIA,0,1,27
USSR-KGZ,2,3,99,1,ASIA,0,1,67
USSR-KGZ,2,99,99,1,ASIA,0,1,563
USSR-LTU,1,1,1,1,EURO,1,1,14560
USSR-LTU,1,2,1,1,EURO,1,1,18987
USSR-LTU,1,3,1,1,EURO,1,1,12216
USSR-LTU,1,99,1,1,EURO,1,1,12114
USSR-LTU,1,1,2,1,EURO,1,1,7540
USSR-LTU,1,2,2,1,EURO,1,1,19191
USSR-LTU,1,3,2,1,EURO,1,1,9465
USSR-LTU,1,99,2,1,EURO,1,1,1914
USSR-LTU,1,1,3,1,EURO,1,1,10553
USSR-LTU,1,2,3,1,EURO,1,1,30398
USSR-LTU,1,3,3,1,EURO,1,1,22640
USSR-LTU,1,99,3,1,EURO,1,1,17388
USSR-LTU,1,1,99,1,EURO,1,1,1870
USSR-LTU,1,2,99,1,EURO,1,1,4721
USSR-LTU,1,3,99,1,EURO,1,1,1523
USSR-LTU,1,99,99,1,EURO,1,1,1912
USSR-LTU,2,1,1,1,EURO,1,1,9108
USSR-LTU,2,2,1,1,EURO,1,1,17146
USSR-LTU,2,3,1,1,EURO,1,1,20236
USSR-LTU,2,99,1,1,EURO,1,1,7250
USSR-LTU,2,1,2,1,EURO,1,1,11046
USSR-LTU,2,2,2,1,EURO,1,1,25006
USSR-LTU,2,3,2,1,EURO,1,1,19349
USSR-LTU,2,99,2,1,EURO,1,1,1306
USSR-LTU,2,1,3,1,EURO,1,1,13285
USSR-LTU,2,2,3,1,EURO,1,1,34961
USSR-LTU,2,3,3,1,EURO,1,1,35826
USSR-LTU,2,99,3,1,EURO,1,1,31682
USSR-LTU,2,1,99,1,EURO,1,1,1748
USSR-LTU,2,2,99,1,EURO,1,1,4583
USSR-LTU,2,3,99,1,EURO,1,1,3394
USSR-LTU,2,99,99,1,EURO,1,1,1738
USSR-LVA,1,1,0,1,EURO,1,0,117712
USSR-LVA,1,2,0,1,EURO,1,0,370112
USSR-LVA,1,3,0,1,EURO,1,0,120823
USSR-LVA,1,99,0,1,EURO,1,0,35446
USSR-LVA,2,1,0,1,EURO,1,0,93701
USSR-LVA,2,2,0,1,EURO,1,0,336663
USSR-LVA,2,3,0,1,EURO,1,0,236356
USSR-LVA,2,99,0,1,EURO,1,0,91162
USSR-LVA,1,1,1,1,EURO,1,1,5104
USSR-LVA,1,2,1,1,EURO,1,1,11329
USSR-LVA,1,3,1,1,EURO,1,1,5492
USSR-LVA,1,99,1,1,EURO,1,1,4237
USSR-LVA,1,1,2,1,EURO,1,1,7964
USSR-LVA,1,2,2,1,EURO,1,1,15933
USSR-LVA,1,3,2,1,EURO,1,1,5130
USSR-LVA,1,99,2,1,EURO,1,1,699
USSR-LVA,1,1,3,1,EURO,1,1,4635
USSR-LVA,1,2,3,1,EURO,1,1,15256
USSR-LVA,1,3,3,1,EURO,1,1,13947
USSR-LVA,1,99,3,1,EURO,1,1,769
USSR-LVA,1,1,99,1,EURO,1,1,1075
USSR-LVA,1,2,99,1,EURO,1,1,2505
USSR-LVA,1,3,99,1,EURO,1,1,608
USSR-LVA,1,99,99,1,EURO,1,1,1328
USSR-LVA,2,1,1,1,EURO,1,1,6470
USSR-LVA,2,2,1,1,EURO,1,1,13775
USSR-LVA,2,3,1,1,EURO,1,1,9452
USSR-LVA,2,99,1,1,EURO,1,1,2246
USSR-LVA,2,1,2,1,EURO,1,1,9190
USSR-LVA,2,2,2,1,EURO,1,1,14296
USSR-LVA,2,3,2,1,EURO,1,1,10163
USSR-LVA,2,99,2,1,EURO,1,1,512
USSR-LVA,2,1,3,1,EURO,1,1,7250
USSR-LVA,2,2,3,1,EURO,1,1,19598
USSR-LVA,2,3,3,1,EURO,1,1,23497
USSR-LVA,2,99,3,1,EURO,1,1,1292
USSR-LVA,2,1,99,1,EURO,1,1,1413
USSR-LVA,2,2,99,1,EURO,1,1,3285
USSR-LVA,2,3,99,1,EURO,1,1,1415
USSR-LVA,2,99,99,1,EURO,1,1,1799
USSR-MDA,1,1,1,1,EURO,0,1,14707
USSR-MDA,1,2,1,1,EURO,0,1,8976
USSR-MDA,1,3,1,1,EURO,0,1,8717
USSR-MDA,1,99,1,1,EURO,0,1,521
USSR-MDA,1,1,2,1,EURO,0,1,18976
USSR-MDA,1,2,2,1,EURO,0,1,17939
USSR-MDA,1,3,2,1,EURO,0,1,7005
USSR-MDA,1,99,2,1,EURO,0,1,273
USSR-MDA,1,1,3,1,EURO,0,1,22850
USSR-MDA,1,2,3,1,EURO,0,1,33192
USSR-MDA,1,3,3,1,EURO,0,1,28125
USSR-MDA,1,99,3,1,EURO,0,1,129
USSR-MDA,1,1,99,1,EURO,0,1,1353
USSR-MDA,1,2,99,1,EURO,0,1,1129
USSR-MDA,1,3,99,1,EURO,0,1,977
USSR-MDA,1,99,99,1,EURO,0,1,5532
USSR-MDA,2,1,1,1,EURO,0,1,18471
USSR-MDA,2,2,1,1,EURO,0,1,17342
USSR-MDA,2,3,1,1,EURO,0,1,14083
USSR-MDA,2,99,1,1,EURO,0,1,377
USSR-MDA,2,1,2,1,EURO,0,1,22480
USSR-MDA,2,2,2,1,EURO,0,1,30258
USSR-MDA,2,3,2,1,EURO,0,1,20587
USSR-MDA,2,99,2,1,EURO,0,1,379
USSR-MDA,2,1,3,1,EURO,0,1,29174
USSR-MDA,2,2,3,1,EURO,0,1,58554
USSR-MDA,2,3,3,1,EURO,0,1,47925
USSR-MDA,2,99,3,1,EURO,0,1,637
USSR-MDA,2,1,99,1,EURO,0,1,1380
USSR-MDA,2,2,99,1,EURO,0,1,1340
USSR-MDA,2,3,99,1,EURO,0,1,1386
USSR-MDA,2,99,99,1,EURO,0,1,2544
